data folder: data/ready/nerc/germeval/
embeddings: polyglot, de
epochs: 100
batch size: 8
initial learning rate: 0.001
l.r. decay rate: 0.05
byte lstm units: 64
word lstm units: 128
byte embedding dim: 50
byte lstm layers: 1
word lstm layers: 1
use byte embeddings: 1
use word embeddings: 1
use crf layer: 0

39.val      L 0.119    acc [B 78.20 E 76.87 O 99.15 T 97.03]   B [P 91.27 R 85.98 F1 88.54]   E [P 83.91 R 82.31 F1 83.10]   EC [P 78.00 R 76.51 F1 77.25]

40.train    L 0.049    acc [B 85.99 E 88.26 O 99.56 T 98.51]   B [P 94.52 R 91.20 F1 92.83]   E [P 90.88 R 89.38 F1 90.12]   EC [P 86.40 R 84.97 F1 85.68]
40.val      L 0.121    acc [B 78.20 E 76.62 O 99.11 T 96.97]   B [P 90.23 R 86.72 F1 88.44]   E [P 83.45 R 82.76 F1 83.10]   EC [P 77.15 R 76.51 F1 76.83]

41.train    L 0.048    acc [B 85.71 E 88.12 O 99.61 T 98.54]   B [P 94.99 R 90.73 F1 92.81]   E [P 91.34 R 88.96 F1 90.14]   EC [P 87.03 R 84.77 F1 85.89]
41.val      L 0.123    acc [B 78.53 E 76.69 O 99.14 T 97.00]   B [P 91.08 R 86.35 F1 88.65]   E [P 84.09 R 82.80 F1 83.44]   EC [P 78.20 R 77.00 F1 77.60]

42.train    L 0.048    acc [B 86.05 E 88.41 O 99.58 T 98.54]   B [P 94.93 R 91.09 F1 92.97]   E [P 91.27 R 89.33 F1 90.29]   EC [P 86.89 R 85.04 F1 85.96]
42.val      L 0.121    acc [B 78.01 E 76.94 O 99.09 T 96.98]   B [P 90.74 R 86.09 F1 88.35]   E [P 83.36 R 82.46 F1 82.91]   EC [P 77.35 R 76.51 F1 76.93]

43.train    L 0.047    acc [B 86.70 E 88.90 O 99.58 T 98.59]   B [P 94.70 R 91.58 F1 93.12]   E [P 91.30 R 89.83 F1 90.56]   EC [P 87.09 R 85.69 F1 86.39]
43.val      L 0.121    acc [B 79.47 E 77.63 O 99.10 T 97.05]   B [P 90.36 R 86.95 F1 88.62]   E [P 83.63 R 83.28 F1 83.46]   EC [P 77.96 R 77.64 F1 77.80]

44.train    L 0.047    acc [B 86.27 E 88.58 O 99.62 T 98.59]   B [P 95.15 R 91.11 F1 93.09]   E [P 91.65 R 89.44 F1 90.53]   EC [P 87.42 R 85.31 F1 86.35]
44.val      L 0.123    acc [B 79.21 E 77.58 O 99.14 T 97.09]   B [P 90.87 R 86.31 F1 88.53]   E [P 84.09 R 83.02 F1 83.55]   EC [P 78.48 R 77.49 F1 77.98]

45.train    L 0.047    acc [B 87.13 E 89.35 O 99.55 T 98.61]   B [P 94.48 R 92.17 F1 93.31]   E [P 91.22 R 90.43 F1 90.82]   EC [P 86.89 R 86.14 F1 86.52]
45.val      L 0.123    acc [B 79.51 E 77.78 O 99.06 T 97.04]   B [P 90.11 R 87.25 F1 88.66]   E [P 83.24 R 83.77 F1 83.50]   EC [P 77.41 R 77.90 F1 77.65]

46.train    L 0.046    acc [B 86.83 E 89.12 O 99.57 T 98.60]   B [P 94.68 R 92.01 F1 93.33]   E [P 91.35 R 90.42 F1 90.88]   EC [P 86.81 R 85.93 F1 86.37]
46.val      L 0.123    acc [B 79.17 E 77.53 O 99.08 T 97.04]   B [P 90.72 R 87.06 F1 88.85]   E [P 83.85 R 83.28 F1 83.56]   EC [P 78.05 R 77.52 F1 77.79]

47.train    L 0.045    acc [B 86.81 E 89.01 O 99.64 T 98.65]   B [P 95.23 R 91.47 F1 93.31]   E [P 91.96 R 89.83 F1 90.88]   EC [P 87.91 R 85.88 F1 86.89]
